subject,values.congruency,correct,latency,color
450,1,0.961538462,554.25,black
450,1,0.961538462,613.6730769,red
450,1,0.961538462,595.4038462,blue
450,1,0.944444444,601.0925926,green
450,2,0.942307692,660.9807692,black
450,2,0.962264151,681.490566,red
450,2,1,652.7307692,blue
450,2,0.943396226,645.2641509,green
451,1,1,549.4339623,black
451,1,0.981481481,609.7962963,red
451,1,1,663.0740741,blue
451,1,0.962264151,599.0943396,green
451,2,0.96,707.44,black
451,2,0.981132075,704.8490566,red
451,2,1,623.0588235,blue
451,2,0.980769231,630.0384615,green
452,1,1,569.0576923,black
452,1,0.942307692,629.3076923,red
452,1,0.981481481,647.4074074,blue
452,1,0.96,757,green
452,2,0.944444444,717.8888889,black
452,2,0.905660377,682.509434,red
452,2,0.960784314,648.4117647,blue
452,2,0.981481481,733.2222222,green
453,1,0.962264151,629.8490566,black
453,1,0.87037037,614,red
453,1,0.981481481,634.6296296,blue
453,1,0.901960784,640.3137255,green
453,2,0.924528302,708.1509434,black
453,2,0.960784314,793.1960784,red
453,2,0.923076923,709.6730769,blue
453,2,0.903846154,753.9807692,green
455,1,0.980769231,657.5769231,black
455,1,0.943396226,686.7924528,red
455,1,0.903846154,799.6538462,blue
455,1,1,674,green
455,2,0.901960784,817.9803922,black
455,2,0.981481481,879.5555556,red
455,2,0.981481481,772.2962963,blue
455,2,0.921568627,880.9215686,green
456,1,0.962962963,670.962963,black
456,1,1,905.7924528,red
456,1,0.944444444,835.1296296,blue
456,1,0.903846154,808.5576923,green
456,2,0.924528302,944.4528302,black
456,2,0.96,893.06,red
456,2,0.94,933.94,blue
456,2,0.944444444,1006.462963,green
457,1,0.981481481,612.6851852,black
457,1,0.87037037,652.1666667,red
457,1,0.980769231,715.9807692,blue
457,1,0.846153846,696.0961538,green
457,2,0.888888889,756.3518519,black
457,2,0.903846154,754.7884615,red
457,2,0.84,665.36,blue
457,2,0.884615385,736.9615385,green
458,1,1,581.0943396,black
458,1,0.981132075,613.6226415,red
458,1,0.981481481,624.8518519,blue
458,1,0.980392157,646.6470588,green
458,2,0.941176471,679.4117647,black
458,2,1,690.3584906,red
458,2,0.981132075,651.4528302,blue
458,2,0.980769231,650.0384615,green
459,1,0.980392157,595.9607843,black
459,1,0.862745098,666.7843137,red
459,1,0.882352941,645.1568627,blue
459,1,0.962962963,675.4444444,green
459,2,0.962264151,788.3207547,black
459,2,0.962264151,728.8490566,red
459,2,0.924528302,684.3773585,blue
459,2,0.981481481,726.1851852,green
460,1,1,623.4150943,black
460,1,1,661.4423077,red
460,1,0.981132075,642.5660377,blue
460,1,1,625.9056604,green
460,2,0.961538462,714.25,black
460,2,0.981132075,691.8113208,red
460,2,0.980769231,676.0576923,blue
460,2,1,772.5769231,green
461,1,0.980392157,680.627451,black
461,1,0.943396226,728.4339623,red
461,1,0.942307692,651.6538462,blue
461,1,0.962264151,857.3396226,green
461,2,0.886792453,990.6037736,black
461,2,0.981481481,906.1851852,red
461,2,0.980769231,889.6346154,blue
461,2,0.903846154,737.9038462,green
462,1,1,606.9807692,black
462,1,0.980769231,756.1538462,red
462,1,0.980769231,889.2884615,blue
462,1,0.962962963,937.462963,green
462,2,0.962962963,1011.611111,black
462,2,0.962264151,1125.037736,red
462,2,0.941176471,877.5098039,blue
462,2,0.923076923,958.3076923,green
464,1,0.942307692,562.6538462,black
464,1,0.942307692,574.7307692,red
464,1,0.980769231,616.2692308,blue
464,1,0.980769231,586.4423077,green
464,2,0.981481481,602.462963,black
464,2,0.943396226,608.0943396,red
464,2,0.962962963,738.0925926,blue
464,2,0.980392157,690.6078431,green
465,1,0.962962963,586.6851852,black
465,1,0.942307692,536.7884615,red
465,1,1,610.5849057,blue
465,1,0.943396226,704.3962264,green
465,2,0.962264151,672.5660377,black
465,2,0.905660377,698.1320755,red
465,2,1,683.5192308,blue
465,2,0.98,675.9,green
466,1,0.980392157,567.6078431,black
466,1,0.962962963,668.6851852,red
466,1,0.981132075,641.8867925,blue
466,1,0.925925926,612.5555556,green
466,2,0.981132075,725.6415094,black
466,2,0.942307692,690.3461538,red
466,2,0.980392157,652.5882353,blue
466,2,0.961538462,692.6153846,green
467,1,0.980769231,664.8269231,black
467,1,0.980392157,767.0588235,red
467,1,0.962264151,873.1886792,blue
467,1,0.962264151,838.509434,green
467,2,0.851851852,885.037037,black
467,2,0.921568627,989.7058824,red
467,2,0.980769231,805.3076923,blue
467,2,0.962962963,878.7777778,green
468,1,1,624.9428571,black
468,1,0.944444444,722.6388889,red
468,1,1,739.0833333,blue
468,1,1,712.3529412,green
468,2,0.941176471,797.1764706,black
468,2,1,772.0555556,red
468,2,1,762.7941176,blue
468,2,1,815.9428571,green
469,1,1,664.754717,black
469,1,1,698,red
469,1,0.981132075,780.3773585,blue
469,1,0.98,757.56,green
469,2,0.943396226,976.8490566,black
469,2,0.943396226,914.6981132,red
469,2,0.886792453,937.9811321,blue
469,2,0.903846154,860.1153846,green
471,1,1,480.4528302,black
471,1,0.980769231,565.3269231,red
471,1,1,533.754717,blue
471,1,0.924528302,574.3584906,green
471,2,0.9,574,black
471,2,0.981132075,557.5471698,red
471,2,0.867924528,579.509434,blue
471,2,0.962264151,573.3962264,green
472,1,1,559.5740741,black
472,1,1,564.4339623,red
472,1,0.903846154,637.0192308,blue
472,1,0.925925926,659.3333333,green
472,2,0.962264151,681.4716981,black
472,2,0.942307692,634.6730769,red
472,2,0.92,682.1,blue
472,2,1,660.2692308,green
473,1,1,514.5882353,black
473,1,1,594.9811321,red
473,1,0.962264151,581.6981132,blue
473,1,0.980769231,630.0769231,green
473,2,0.862745098,661.8039216,black
473,2,0.962264151,608.6603774,red
473,2,0.962264151,705.3773585,blue
473,2,0.981481481,590.3333333,green
474,1,0.960784314,790.9019608,black
474,1,0.980769231,691.8269231,red
474,1,0.980769231,848.7884615,blue
474,1,0.924528302,880.9245283,green
474,2,0.981481481,1109.203704,black
474,2,0.981481481,1068.388889,red
474,2,0.961538462,957.4423077,blue
474,2,0.980769231,918.6346154,green
475,1,0.980392157,596.2156863,black
475,1,0.980392157,726.4117647,red
475,1,0.924528302,766.3584906,blue
475,1,0.87037037,804.6666667,green
475,2,0.961538462,926.5192308,black
475,2,0.942307692,875.0576923,red
475,2,1,799.5660377,blue
475,2,0.962962963,886.1296296,green
476,1,0.941176471,542.5490196,black
476,1,0.981132075,628.6792453,red
476,1,0.981132075,641.3773585,blue
476,1,0.944444444,680.0555556,green
476,2,0.944444444,669.0925926,black
476,2,0.962264151,689.3962264,red
476,2,0.960784314,649.3137255,blue
476,2,0.980392157,661.7058824,green
477,1,1,735,black
477,1,1,761.2592593,red
477,1,1,783.8301887,blue
477,1,1,911.4444444,green
477,2,0.961538462,983.2692308,black
477,2,0.980769231,878.6153846,red
477,2,0.980769231,1158.269231,blue
477,2,0.980769231,827.5769231,green
478,1,0.981481481,707.6851852,black
478,1,0.944444444,752.8518519,red
478,1,0.92,673.7,blue
478,1,0.903846154,709.1730769,green
478,2,0.867924528,840.7169811,black
478,2,0.924528302,783.3207547,red
478,2,0.905660377,709.5849057,blue
478,2,0.960784314,816.7843137,green
479,1,1,503.745098,black
479,1,0.980769231,503.3653846,red
479,1,0.943396226,557.8679245,blue
479,1,0.905660377,564.490566,green
479,2,0.962962963,627.6111111,black
479,2,0.830188679,702.509434,red
479,2,0.882352941,597.8627451,blue
479,2,0.962264151,636.7735849,green
480,1,1,631.6981132,black
480,1,1,708.3584906,red
480,1,0.980769231,722.0769231,blue
480,1,0.907407407,770.3333333,green
480,2,0.943396226,935.3584906,black
480,2,0.94,804.1,red
480,2,0.886792453,845.1886792,blue
480,2,0.980769231,885.0192308,green
481,1,1,588.4150943,black
481,1,0.980392157,599.7254902,red
481,1,0.942307692,636.1923077,blue
481,1,0.923076923,641.6346154,green
481,2,0.981481481,693.5740741,black
481,2,0.962962963,623.2962963,red
481,2,0.961538462,692.5961538,blue
481,2,0.942307692,717.5961538,green
482,1,0.962264151,469.8679245,black
482,1,0.942307692,515.6153846,red
482,1,0.943396226,551,blue
482,1,0.962264151,577.6981132,green
482,2,1,670.6346154,black
482,2,0.981481481,630.1851852,red
482,2,0.923076923,571.0384615,blue
482,2,0.960784314,592.1568627,green
483,1,1,622.2222222,black
483,1,0.888888889,825.4444444,red
483,1,0.944444444,970.5555556,blue
483,1,0.9375,894.375,green
483,2,0.823529412,1092.882353,black
483,2,0.941176471,942.4117647,red
483,2,1,954,blue
483,2,0.833333333,939.0555556,green
484,1,1,531.8113208,black
484,1,0.923076923,649.0192308,red
484,1,1,658.3396226,blue
484,1,0.941176471,653.1568627,green
484,2,0.981132075,830.9433962,black
484,2,0.943396226,718.1886792,red
484,2,0.961538462,806.2307692,blue
484,2,0.943396226,736.4339623,green
